Continent,Entity,Code,Year,"15-49 years old (deaths per 100,000)","50-69 years old (deaths per 100,000)","70+ years old (deaths per 100,000)",70+ years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Smoking (deaths)
WESTERN EUROPE                     ,Netherlands,NLD,1997,18.98283465,343.8673355,1515.218483,21990.77905,1550.130375,10683.77387,34224.6833
WESTERN EUROPE                     ,Netherlands,NLD,1998,18.62882902,331.1997852,1487.354442,21855.78038,1511.27666,10632.28397,33999.34101
WESTERN EUROPE                     ,Netherlands,NLD,1999,18.95422852,322.6960441,1484.891923,22115.99957,1530.156175,10635.83077,34281.98651
WESTERN EUROPE                     ,Netherlands,NLD,2000,18.84606284,310.6762638,1457.499967,21969.24229,1516.415946,10480.00087,33965.6591
WESTERN EUROPE                     ,Netherlands,NLD,2001,18.21203189,297.8238066,1427.142211,21828.86649,1461.96191,10248.71621,33539.54461
WESTERN EUROPE                     ,Netherlands,NLD,2002,17.74137935,288.4162662,1399.254405,21669.29668,1421.718875,10120.84944,33211.86499
WESTERN EUROPE                     ,Netherlands,NLD,2003,17.31866952,280.187816,1362.526694,21385.38664,1384.041136,10032.42314,32801.85091
WESTERN EUROPE                     ,Netherlands,NLD,2004,16.14992122,266.9180324,1296.883823,20597.75588,1286.728719,9752.810192,31637.29479
WESTERN EUROPE                     ,Netherlands,NLD,2005,14.91586968,252.0115757,1246.786141,20084.12101,1184.491828,9392.711701,30661.32454
WESTERN EUROPE                     ,Netherlands,NLD,2006,13.86276414,242.6702112,1210.161827,19787.55169,1097.715116,9225.53389,30110.80069
WESTERN EUROPE                     ,Netherlands,NLD,2007,12.94336834,235.5130744,1165.616191,19381.93645,1021.474049,9133.252035,29536.66253
WESTERN EUROPE                     ,Netherlands,NLD,2008,12.59671014,233.9275174,1147.694122,19406.8042,990.4064395,9255.316646,29652.52729
WESTERN EUROPE                     ,Netherlands,NLD,2009,11.75186646,227.5978726,1112.203545,19199.40037,920.2906812,9174.108497,29293.79955
WESTERN EUROPE                     ,Netherlands,NLD,2010,11.18605832,224.0777234,1088.26276,19197.54712,872.1660424,9205.921451,29275.63461
WESTERN EUROPE                     ,Netherlands,NLD,2011,10.72570617,217.8623756,1069.289883,19307.67654,832.3304703,9111.042725,29251.04973
WESTERN EUROPE                     ,Netherlands,NLD,2012,10.07402143,215.9214578,1062.032871,19557.97714,777.626923,9209.868668,29545.47273
WESTERN EUROPE                     ,Netherlands,NLD,2013,9.264984996,210.5952334,1035.179142,19486.65197,711.6204541,9148.036895,29346.30932
WESTERN EUROPE                     ,Netherlands,NLD,2014,8.610003314,201.1654333,998.8986729,19323.45145,658.2592854,8881.943215,28863.65395
WESTERN EUROPE                     ,Netherlands,NLD,2015,8.246085083,199.683431,1006.524645,20052.26284,627.5467365,8950.430862,29630.24043
WESTERN EUROPE                     ,Netherlands,NLD,2016,7.949076167,198.7956856,1011.063263,20610.1786,602.8887907,9047.894168,30260.96156
WESTERN EUROPE                     ,Netherlands,NLD,2017,7.7596302,195.310676,994.6947296,21308.93664,586.7001308,8895.289285,30790.92606
CENTRAL AFRICA,Nigeria,NGA,1990,7.722023125,90.63795398,317.9300844,6897.841846,3187.589736,7032.114269,17117.54585
CENTRAL AFRICA,Nigeria,NGA,1991,7.628600821,89.6777943,316.8092504,7001.908119,3250.831783,7075.755565,17328.49547
CENTRAL AFRICA,Nigeria,NGA,1992,7.531031519,88.93653672,316.4016503,7114.293523,3314.193993,7146.732273,17575.21979
CENTRAL AFRICA,Nigeria,NGA,1993,7.386174153,87.79308923,315.2383469,7202.191275,3358.139836,7188.360624,17748.69174
CENTRAL AFRICA,Nigeria,NGA,1994,7.230778741,86.46305181,313.7190227,7273.802004,3397.833844,7213.598865,17885.23471
CENTRAL AFRICA,Nigeria,NGA,1995,7.141861541,85.29145455,311.8173344,7328.034549,3471.810116,7226.510482,18026.35515
CENTRAL AFRICA,Nigeria,NGA,1996,6.93571963,83.69173078,308.195346,7333.242997,3487.313046,7216.43271,18036.98875
CENTRAL AFRICA,Nigeria,NGA,1997,6.75552351,81.43852045,303.9270401,7316.003383,3513.186859,7152.366255,17981.5565
CENTRAL AFRICA,Nigeria,NGA,1998,6.565379723,79.44163235,299.0486457,7281.087021,3531.873025,7098.828842,17911.78889
CENTRAL AFRICA,Nigeria,NGA,1999,6.35472472,77.82251932,294.4490353,7250.575582,3538.164859,7045.151847,17833.89229
CENTRAL AFRICA,Nigeria,NGA,2000,6.036744193,77.36101031,290.3150634,7230.248937,3473.926355,7148.134645,17852.30994
CENTRAL AFRICA,Nigeria,NGA,2001,5.751380232,73.74684719,282.0877484,7107.438233,3417.080328,6989.793509,17514.31207
CENTRAL AFRICA,Nigeria,NGA,2002,5.471241599,70.42537031,271.4734919,6925.578414,3355.673506,6832.959508,17114.21143
CENTRAL AFRICA,Nigeria,NGA,2003,5.155512326,66.86944798,258.5457263,6684.365067,3263.343332,6633.367386,16581.07579
CENTRAL AFRICA,Nigeria,NGA,2004,4.804114548,63.15443215,244.6167883,6418.162507,3136.850172,6403.370061,15958.38274
CENTRAL AFRICA,Nigeria,NGA,2005,4.424182441,59.44350671,231.0014366,6162.564748,2977.94757,6164.278651,15304.79097
CENTRAL AFRICA,Nigeria,NGA,2006,4.114985637,56.28583428,219.7981093,5971.649773,2852.997897,5977.045494,14801.69316
CENTRAL AFRICA,Nigeria,NGA,2007,3.819321265,53.09296643,208.897673,5794.032105,2724.89645,5782.140134,14301.06869
CENTRAL AFRICA,Nigeria,NGA,2008,3.537525863,49.90120306,198.3334247,5625.463137,2595.482228,5582.66623,13803.6116
CENTRAL AFRICA,Nigeria,NGA,2009,3.333006071,47.49137743,189.7197499,5510.596192,2513.955867,5466.379306,13490.93137
CENTRAL AFRICA,Nigeria,NGA,2010,3.170188649,45.7258066,182.7692335,5442.131935,2457.987656,5422.289234,13322.40882
CENTRAL AFRICA,Nigeria,NGA,2011,3.037215215,43.94119408,177.232893,5395.55236,2420.708456,5379.255602,13195.51642
CENTRAL AFRICA,Nigeria,NGA,2012,2.926022827,42.38355741,172.450199,5376.923771,2397.598321,5360.435132,13134.95722
CENTRAL AFRICA,Nigeria,NGA,2013,2.826415084,40.98641393,168.1019896,5367.077365,2382.003759,5362.688581,13111.76971
CENTRAL AFRICA,Nigeria,NGA,2014,2.762652512,40.00461781,164.9512524,5386.22012,2395.796624,5423.798657,13205.8154
CENTRAL AFRICA,Nigeria,NGA,2015,2.700907287,39.26335188,162.4130487,5392.77764,2411.644814,5532.50918,13336.93163
CENTRAL AFRICA,Nigeria,NGA,2016,2.644263945,38.39711057,159.4990103,5398.159519,2432.833368,5629.226796,13460.21968
CENTRAL AFRICA,Nigeria,NGA,2017,2.563147877,37.27088429,155.0233009,5354.503809,2431.835523,5692.670426,13479.00976
EASTERN ASIA,North Korea,PRK,1990,14.70009506,277.7462641,929.0893192,6155.83151,1575.807829,8975.933603,16707.57294
EASTERN ASIA,North Korea,PRK,1991,14.60429162,280.5417524,916.0383983,6284.270806,1579.400347,9389.166239,17252.83739
EASTERN ASIA,North Korea,PRK,1992,14.44680858,285.4722513,904.2794575,6431.035365,1576.343513,9867.907779,17875.28666
EASTERN ASIA,North Korea,PRK,1993,14.53974221,290.0892598,892.7084514,6587.277956,1601.427647,10330.9079,18519.6135
EASTERN ASIA,North Korea,PRK,1994,14.77575995,295.5009189,885.7178823,6780.167312,1644.186634,10816.67299,19241.02693
EASTERN ASIA,North Korea,PRK,1995,15.11952135,302.6239975,887.2706435,6973.525726,1700.510876,11352.99246,20027.02906
EASTERN ASIA,North Korea,PRK,1996,15.36017566,311.0461831,893.1018133,7145.631945,1746.628662,11931.17118,20823.43178
EASTERN ASIA,North Korea,PRK,1997,15.7340885,321.0726783,894.4520651,7313.565503,1810.721485,12554.53247,21678.81946
EASTERN ASIA,North Korea,PRK,1998,16.18000668,331.9730477,891.4795475,7469.099675,1886.665872,13181.64367,22537.40922
EASTERN ASIA,North Korea,PRK,1999,16.80794326,340.1819912,892.6116897,7681.396608,1987.901893,13662.11203,23331.41053
EASTERN ASIA,North Korea,PRK,2000,17.46528199,350.4370311,892.3863059,7897.11063,2098.067283,14168.35701,24163.53492
EASTERN ASIA,North Korea,PRK,2001,18.46300079,362.5394312,884.0555765,8056.734789,2256.990039,14663.39148,24977.11631
EASTERN ASIA,North Korea,PRK,2002,19.4098986,373.7972078,880.2508199,8277.351622,2413.33395,15139.01937,25829.70494
EASTERN ASIA,North Korea,PRK,2003,20.29482691,382.1879095,876.4110967,8582.017337,2565.747532,15545.71426,26693.47913
EASTERN ASIA,North Korea,PRK,2004,21.00649828,388.371063,862.367969,8887.837215,2698.766826,15917.72417,27504.32821
EASTERN ASIA,North Korea,PRK,2005,21.53839853,391.0580135,860.6963212,9347.842864,2809.097064,16185.75875,28342.69868
EASTERN ASIA,North Korea,PRK,2006,21.92337228,391.1066106,860.6159787,9935.189877,2899.34514,16343.84015,29178.37517
EASTERN ASIA,North Korea,PRK,2007,22.24199549,390.8161829,866.3921441,10624.50669,2979.12136,16510.42449,30114.05253
EASTERN ASIA,North Korea,PRK,2008,22.51395863,386.9151223,881.6569287,11447.85183,3050.956453,16541.33129,31040.13958
EASTERN ASIA,North Korea,PRK,2009,22.77816125,384.5932494,884.9337015,12093.22233,3120.237687,16653.13709,31866.5971
EASTERN ASIA,North Korea,PRK,2010,22.97214814,382.2458424,889.746056,12731.65601,3175.329448,16782.84188,32689.82733
EASTERN ASIA,North Korea,PRK,2011,23.13170893,377.3435168,897.235519,13315.9904,3220.493554,16854.57631,33391.06026
EASTERN ASIA,North Korea,PRK,2012,23.19474939,370.5170423,910.8923379,13976.96121,3248.371307,16869.16381,34094.49632
EASTERN ASIA,North Korea,PRK,2013,23.18358879,366.8002645,910.7581454,14413.31947,3261.14195,17061.9166,34736.37802
EASTERN ASIA,North Korea,PRK,2014,23.05556542,361.7704737,906.9706459,14773.00859,3252.191043,17238.87267,35264.0723
EASTERN ASIA,North Korea,PRK,2015,22.84108051,355.9996488,905.1365658,15145.65451,3225.569517,17423.05832,35794.28234
EASTERN ASIA,North Korea,PRK,2016,22.49892329,346.7980359,903.5078371,15499.18374,3175.258724,17476.0944,36150.53686
EASTERN ASIA,North Korea,PRK,2017,22.08913373,338.0492535,900.5348231,15759.58161,3110.069373,17598.72184,36468.37282
WESTERN EUROPE                     ,Norway,NOR,1990,14.99492985,349.6312932,1198.1765,5695.665683,323.7457648,2786.736638,8806.148086
WESTERN EUROPE                     ,Norway,NOR,1991,14.55244102,336.0868458,1171.091326,5688.101104,316.4795741,2645.804031,8650.384708
WESTERN EUROPE                     ,Norway,NOR,1992,14.63424962,327.8479137,1167.451563,5757.637572,320.3768934,2554.672862,8632.687328
WESTERN EUROPE                     ,Norway,NOR,1993,14.29514047,313.6766893,1154.237891,5766.221024,314.0074832,2439.00208,8519.230587
WESTERN EUROPE                     ,Norway,NOR,1994,14.04816357,300.5217173,1121.987039,5671.094098,309.2063069,2346.585126,8326.885531
WESTERN EUROPE                     ,Norway,NOR,1995,13.79904411,289.2039547,1116.289736,5692.535141,303.5263,2290.337899,8286.39934
WESTERN EUROPE                     ,Norway,NOR,1996,12.97300575,269.9836762,1098.089516,5628.752306,284.8908215,2179.751663,8093.39479
WESTERN EUROPE                     ,Norway,NOR,1997,12.42207285,255.9603612,1090.389844,5615.6927,271.5801892,2123.720347,8010.993237
WESTERN EUROPE                     ,Norway,NOR,1998,12.26791152,251.9716048,1103.368209,5685.004541,267.4944377,2145.222046,8097.721025
WESTERN EUROPE                     ,Norway,NOR,1999,11.80836941,240.4296966,1100.060472,5666.869096,256.9955662,2095.029559,8018.894221
WESTERN EUROPE                     ,Norway,NOR,2000,11.73194552,232.7321911,1105.775536,5685.375008,255.1424394,2072.968553,8013.486
WESTERN EUROPE                     ,Norway,NOR,2001,11.10137271,222.5089917,1098.649627,5642.127138,241.3987392,2022.909555,7906.435432
WESTERN EUROPE                     ,Norway,NOR,2002,10.40959394,218.8297901,1096.248925,5613.95652,226.6507595,2028.549353,7869.156632
WESTERN EUROPE                     ,Norway,NOR,2003,9.961055217,207.7258601,1060.827704,5421.419272,217.1773674,1967.850919,7606.447558
WESTERN EUROPE                     ,Norway,NOR,2004,9.724741928,200.484458,1044.723655,5314.977268,212.6948206,1946.174345,7473.846433
WESTERN EUROPE                     ,Norway,NOR,2005,9.301317389,195.0620618,1029.941186,5219.632005,204.4637265,1940.359947,7364.455678
WESTERN EUROPE                     ,Norway,NOR,2006,8.681789234,192.1129059,1017.634664,5140.88754,192.199418,1959.823041,7292.909999
WESTERN EUROPE                     ,Norway,NOR,2007,8.207658098,189.5497902,1026.759157,5182.227899,183.2868121,1982.343896,7347.858607
WESTERN EUROPE                     ,Norway,NOR,2008,7.865061829,188.1506107,1020.573777,5156.527092,177.5574363,2013.078425,7347.162954
WESTERN EUROPE                     ,Norway,NOR,2009,7.513542226,186.9756744,1004.496847,5098.124678,171.6453251,2044.892185,7314.662188
WESTERN EUROPE                     ,Norway,NOR,2010,7.215050421,184.1273544,989.1921935,5055.328414,166.9525555,2056.485905,7278.766875
WESTERN EUROPE                     ,Norway,NOR,2011,7.110483811,183.4243905,993.7486331,5118.652518,166.8084805,2088.905795,7374.366793
WESTERN EUROPE                     ,Norway,NOR,2012,6.286555979,172.4583412,925.1832043,4792.469481,149.5432135,2005.597133,6947.609827
WESTERN EUROPE                     ,Norway,NOR,2013,5.973593502,171.2716469,897.1586505,4723.11638,143.8983487,2026.320758,6893.335487
WESTERN EUROPE                     ,Norway,NOR,2014,5.372352696,158.5780049,834.3502112,4492.286562,130.7662633,1905.14037,6528.193195
WESTERN EUROPE                     ,Norway,NOR,2015,4.805366923,147.5387135,772.1405118,4295.170275,117.9521062,1795.759344,6208.881725
WESTERN EUROPE                     ,Norway,NOR,2016,4.548682712,142.3228414,721.0376401,4153.857244,112.403074,1753.498854,6019.759172
WESTERN EUROPE                     ,Norway,NOR,2017,4.387681984,137.7690384,678.1364552,4078.269265,108.8964624,1711.095919,5898.261646
EASTERN ASIA,Pakistan,PAK,1990,18.55019421,410.7996177,1234.948962,36116.43929,8976.996078,38517.69288,83611.12825
EASTERN ASIA,Pakistan,PAK,1991,18.85262019,424.4528349,1270.034833,37247.65886,9391.419471,40636.57043,87275.64876
EASTERN ASIA,Pakistan,PAK,1992,19.36398616,428.9524425,1288.717086,37787.16688,9925.563506,41979.42938,89692.15976
EASTERN ASIA,Pakistan,PAK,1993,20.06746768,433.6780527,1306.948553,38315.27547,10585.33607,43377.29734,92277.90888
EASTERN ASIA,Pakistan,PAK,1994,20.39675325,439.5218802,1319.381802,38659.32023,11077.21722,44940.07406,94676.61151
EASTERN ASIA,Pakistan,PAK,1995,20.8498125,450.5893792,1343.52283,39304.06049,11665.97812,47080.81201,98050.85062
EASTERN ASIA,Pakistan,PAK,1996,21.30071363,455.9573871,1366.505743,39891.6788,12283.53099,48742.83436,100918.0442
EASTERN ASIA,Pakistan,PAK,1997,21.87315246,466.1222473,1396.416983,40678.70606,13006.79975,51014.72458,104700.2304
EASTERN ASIA,Pakistan,PAK,1998,21.64952683,466.4430724,1386.374575,40329.49316,13289.9568,52080.17514,105699.6251
EASTERN ASIA,Pakistan,PAK,1999,21.45484568,466.5699873,1377.275927,40185.37676,13589.97923,53319.31055,107094.6665
EASTERN ASIA,Pakistan,PAK,2000,21.14334808,463.5625947,1371.770704,40298.41812,13809.29858,54469.60773,108577.3244
EASTERN ASIA,Pakistan,PAK,2001,21.06778344,461.3071394,1365.441516,40521.20437,14204.24582,55408.1175,110133.5677
EASTERN ASIA,Pakistan,PAK,2002,20.97290378,459.1191919,1357.105162,40768.96861,14590.96123,56531.57366,111891.5035
EASTERN ASIA,Pakistan,PAK,2003,20.81570488,455.4042525,1353.603637,41301.00067,14942.36122,57531.17791,113774.5398
EASTERN ASIA,Pakistan,PAK,2004,20.6789875,451.6581384,1352.458639,42003.11234,15317.81698,58603.55274,115924.4821
EASTERN ASIA,Pakistan,PAK,2005,20.47909094,447.2032371,1350.641853,42760.81253,15653.45329,59650.84702,118065.1128
EASTERN ASIA,Pakistan,PAK,2006,19.9302542,436.3857211,1334.891679,43171.54203,15721.626,59932.40514,118825.5732
EASTERN ASIA,Pakistan,PAK,2007,19.2748724,424.5775053,1314.773212,43559.22527,15696.62787,60167.12136,119422.9745
EASTERN ASIA,Pakistan,PAK,2008,18.78070154,413.4207646,1300.869257,44267.8278,15792.46515,60527.87124,120588.1642
EASTERN ASIA,Pakistan,PAK,2009,18.16328643,402.0750206,1282.516199,44878.77755,15776.05616,60853.72115,121508.5549
EASTERN ASIA,Pakistan,PAK,2010,17.57426569,392.3362069,1264.631812,45530.77028,15769.60884,61413.11333,122713.4924
EASTERN ASIA,Pakistan,PAK,2011,17.00566486,381.6194104,1245.961697,46156.12871,15764.63909,61822.91261,123743.6804
EASTERN ASIA,Pakistan,PAK,2012,16.45228191,371.6283595,1224.970443,46804.63238,15753.68218,62328.73794,124887.0525
EASTERN ASIA,Pakistan,PAK,2013,15.93990225,362.0120441,1201.529137,47378.09981,15760.17727,62883.67808,126021.9552
EASTERN ASIA,Pakistan,PAK,2014,15.50464801,353.0415141,1176.832024,47929.31605,15818.73565,63530.12403,127278.1757
EASTERN ASIA,Pakistan,PAK,2015,14.98258036,342.8375771,1146.580673,48233.21065,15756.98594,63946.62272,127936.8193
EASTERN ASIA,Pakistan,PAK,2016,14.46738298,332.6029435,1113.85767,48495.60738,15666.7289,64306.41278,128468.7491
EASTERN ASIA,Pakistan,PAK,2017,13.89452872,321.8565595,1077.329492,48588.1214,15478.65017,64521.76059,128588.5322
SOUTH AMERICA,Peru,PER,1990,7.198069475,106.3833173,386.7626792,2292.862481,769.4727563,2174.234764,5236.570001
SOUTH AMERICA,Peru,PER,1991,6.352301756,99.16187602,359.1755195,2211.908811,696.2858833,2088.929157,4997.123851
SOUTH AMERICA,Peru,PER,1992,6.955314423,106.4824898,388.6043246,2486.802169,781.5433902,2307.095521,5575.44108
SOUTH AMERICA,Peru,PER,1993,7.226023536,108.2060654,398.8044749,2644.068404,831.0289712,2415.317657,5890.415032
SOUTH AMERICA,Peru,PER,1994,6.968717899,104.1005294,387.9991851,2670.231882,819.4627853,2390.718342,5880.41301
SOUTH AMERICA,Peru,PER,1995,6.917170537,104.8887006,389.8794654,2785.888911,831.0700547,2477.296278,6094.255243
SOUTH AMERICA,Peru,PER,1996,6.610764471,100.721024,374.3560371,2781.37909,810.7245669,2447.90199,6040.005647
SOUTH AMERICA,Peru,PER,1997,6.284855924,95.82344876,365.8541486,2829.946212,786.1268808,2394.173938,6010.247031
SOUTH AMERICA,Peru,PER,1998,5.91843393,91.05262578,359.4394652,2898.650873,753.9183379,2343.54469,5996.1139
SOUTH AMERICA,Peru,PER,1999,5.413497365,83.03994601,334.2802159,2812.093531,701.7590668,2200.942863,5714.795461
SOUTH AMERICA,Peru,PER,2000,5.170729723,80.07942055,324.2615486,2852.039562,681.7576564,2185.244307,5719.041525
SOUTH AMERICA,Peru,PER,2001,4.786598539,75.12517862,310.8374377,2871.992895,641.6493577,2109.44806,5623.090312
SOUTH AMERICA,Peru,PER,2002,4.741676938,74.00681341,309.0058632,2997.141492,646.0214478,2140.720653,5783.883593
SOUTH AMERICA,Peru,PER,2003,4.864062172,74.68628003,314.3242751,3194.897211,673.3308886,2226.5126,6094.7407
SOUTH AMERICA,Peru,PER,2004,4.821817659,73.3631773,312.6737391,3331.539099,677.8681899,2253.019935,6262.427224
SOUTH AMERICA,Peru,PER,2005,4.726487393,71.80614173,304.2821215,3390.486352,674.4126598,2273.435751,6338.334763
SOUTH AMERICA,Peru,PER,2006,4.543778849,68.55496174,294.1723231,3395.199304,657.7591484,2244.932509,6297.890961
SOUTH AMERICA,Peru,PER,2007,4.456617498,66.87896641,290.0567436,3479.861845,654.4415238,2262.373112,6396.676481
SOUTH AMERICA,Peru,PER,2008,4.581278101,68.07481386,292.404094,3645.132081,682.3452267,2378.647336,6706.124644
SOUTH AMERICA,Peru,PER,2009,4.864849727,71.93416706,305.0612969,3944.053015,734.843182,2596.155984,7275.052181
SOUTH AMERICA,Peru,PER,2010,4.814866986,71.12221012,308.2141229,4124.507762,737.567071,2652.578339,7514.653172
SOUTH AMERICA,Peru,PER,2011,4.556992495,67.86545113,300.3322129,4158.821501,708.4070792,2619.529335,7486.757914
